,CustomerID,Name,Email,Persona,Churn,Churn_Probability
5168,15639770,Peter Knapp,peter.knapp73@gmail.com,General,0,
5169,15639771,Thomas Jones,thomas.jones5@gmail.com,FinanciallyStrained,0,
5170,15639772,Zachary Murphy,zachary.murphy82@gmail.com,FinanciallyStrained,0,0.008450584285715625
5171,15639773,Katherine Martinez,katherine.martinez79@gmail.com,General,0,0.06391426427963005
5172,15639774,Monica Nunez,monica.nunez6@gmail.com,General,0,
5173,15639775,Stacy Brown,stacy.brown87@gmail.com,General,0,
5174,15639776,Matthew Edwards,matthew.edwards25@gmail.com,TechDifficulties,0,
5175,15639777,Douglas Ortega,douglas.ortega82@gmail.com,TechDifficulties,0,
5176,15639778,Matthew Pennington,matthew.pennington19@gmail.com,General,0,
5177,15639779,Toni Warren,toni.warren19@gmail.com,TechDifficulties,0,
5178,15639780,Cynthia Hunter,cynthia.hunter29@gmail.com,FinanciallyStrained,1,
5179,15639781,Sarah Chen,sarah.chen30@gmail.com,General,0,
5180,15639782,Wayne Page,wayne.page74@gmail.com,CustomerServiceIssues,1,
5181,15639783,Danielle Henderson,danielle.henderson85@gmail.com,TechDifficulties,0,0.02991216812474341
5182,15639784,Edward Moore,edward.moore97@gmail.com,FinanciallyStrained,0,
5183,15639785,Jordan Galvan,jordan.galvan63@gmail.com,General,0,0.002114339239854237
5184,15639786,Brenda Simon,brenda.simon84@gmail.com,Loyal,0,
5185,15639787,Carolyn Peters,carolyn.peters92@gmail.com,Loyal,0,
5186,15639788,Amy Richmond,amy.richmond57@gmail.com,Opportunistic,0,
5187,15639789,April Dunn,april.dunn72@gmail.com,TechDifficulties,0,
5188,15639790,Darryl Mooney,darryl.mooney35@gmail.com,Loyal,0,
5189,15639791,Kelly Barry,kelly.barry25@gmail.com,Loyal,0,
5190,15639792,Leah Wilson,leah.wilson65@gmail.com,CustomerServiceIssues,0,0.0013116915692716255
5191,15639793,Dalton Nguyen,dalton.nguyen79@gmail.com,General,0,
5192,15639794,Matthew House,matthew.house36@gmail.com,Key Accounts,0,
5193,15639795,Joshua Wilkinson,joshua.wilkinson24@gmail.com,CustomerServiceIssues,1,1.0
5194,15639796,Heather Hensley,heather.hensley98@gmail.com,FinanciallyStrained,1,
5195,15639797,Kelly Hill,kelly.hill92@gmail.com,TechDifficulties,1,
5196,15639798,Tina Smith,tina.smith42@gmail.com,Opportunistic,0,0.017919436578068597
5197,15639799,Mary Hickman MD,mary.md6@gmail.com,Opportunistic,0,
5198,15639800,Cindy Ross,cindy.ross46@gmail.com,Loyal,0,0.004829192167433139
5199,15639801,Heather Baker,heather.baker3@gmail.com,Loyal,0,
5200,15639802,Nancy Barrett,nancy.barrett89@gmail.com,TechDifficulties,0,
5201,15639803,Amy White,amy.white91@gmail.com,Opportunistic,0,
5202,15639804,Ernest Barber,ernest.barber31@gmail.com,Opportunistic,0,0.0011696739174438557
5203,15639805,Nicole Richardson,nicole.richardson96@gmail.com,CustomerServiceIssues,1,
5204,15639806,Timothy Coleman,timothy.coleman3@gmail.com,General,0,
5205,15639807,Nathaniel Davidson,nathaniel.davidson33@gmail.com,Loyal,0,0.017270095326649543
5206,15639808,Lisa Bryan,lisa.bryan88@gmail.com,General,0,0.002379015659243023
5207,15639809,Edwin Campbell,edwin.campbell50@gmail.com,TechDifficulties,0,
5208,15639810,Shannon Thomas,shannon.thomas95@gmail.com,Loyal,1,
5209,15639811,Ebony Scott,ebony.scott77@gmail.com,CustomerServiceIssues,1,
5210,15639812,Craig Livingston,craig.livingston10@gmail.com,CustomerServiceIssues,1,
5211,15639813,Laurie Turner,laurie.turner78@gmail.com,General,0,
5212,15639814,Earl Lowery,earl.lowery71@gmail.com,TechDifficulties,0,0.000540935875284907
5213,15639815,Daisy Jimenez,daisy.jimenez18@gmail.com,Opportunistic,0,0.0011018053207572651
5214,15639816,Rachel Hudson,rachel.hudson21@gmail.com,Loyal,0,0.001302824481975149
5215,15639817,Jacqueline Williams,jacqueline.williams52@gmail.com,FinanciallyStrained,1,
5216,15639818,Thomas Lee,thomas.lee67@gmail.com,General,0,
5217,15639819,Kendra Michael,kendra.michael88@gmail.com,FinanciallyStrained,0,
5218,15639820,Steve Scott,steve.scott76@gmail.com,General,0,
5219,15639821,Judy Harrison,judy.harrison48@gmail.com,CustomerServiceIssues,1,
5220,15639822,Todd Cooper,todd.cooper60@gmail.com,General,0,
5221,15639823,Matthew Patel,matthew.patel96@gmail.com,General,0,0.005003370990501987
5222,15639824,David Bowen,david.bowen83@gmail.com,Loyal,0,
5223,15639825,Michael Gonzalez,michael.gonzalez97@gmail.com,TechDifficulties,0,
5224,15639826,Amanda Obrien,amanda.obrien85@gmail.com,FinanciallyStrained,0,
5225,15639827,Kimberly Martinez,kimberly.martinez34@gmail.com,Opportunistic,0,
5226,15639828,Kristin Mcdaniel,kristin.mcdaniel50@gmail.com,FinanciallyStrained,1,0.999999401180196
5227,15639829,Eric Norman,eric.norman58@gmail.com,CustomerServiceIssues,1,
5228,15639830,Marcus Coleman,marcus.coleman74@gmail.com,Opportunistic,0,
5229,15639831,David Morgan,david.morgan32@gmail.com,CustomerServiceIssues,1,
5230,15639832,Sarah Klein,sarah.klein43@gmail.com,FinanciallyStrained,0,
5231,15639833,Michael Kerr,michael.kerr23@gmail.com,General,0,
5232,15639834,Melissa Anderson,melissa.anderson97@gmail.com,General,0,
5233,15639835,Kathleen Oneal,kathleen.oneal2@gmail.com,FinanciallyStrained,0,
5234,15639836,Kendra Olson,kendra.olson61@gmail.com,General,0,0.0030015446661939968
5235,15639837,Sean Sullivan,sean.sullivan33@gmail.com,Opportunistic,1,
5236,15639838,Troy Williams,troy.williams52@gmail.com,FinanciallyStrained,1,
5237,15639839,Heidi Ellis,heidi.ellis38@gmail.com,CustomerServiceIssues,1,
5238,15639840,Thomas Johnson,thomas.johnson60@gmail.com,Opportunistic,0,
5239,15639841,Megan Hale,megan.hale21@gmail.com,Opportunistic,1,
5240,15639842,John Robinson,john.robinson52@gmail.com,FinanciallyStrained,0,
5241,15639843,Samantha Smith,samantha.smith73@gmail.com,Opportunistic,0,
5242,15639844,Madison Johnson,madison.johnson83@gmail.com,General,0,
5243,15639845,Mike Rose,mike.rose49@gmail.com,Opportunistic,1,
5244,15639846,Gloria Warren,gloria.warren91@gmail.com,General,0,
5245,15639847,Jeremy Combs,jeremy.combs54@gmail.com,General,0,
5246,15639848,Aaron Wilson,aaron.wilson27@gmail.com,FinanciallyStrained,0,0.0009242547570839399
5247,15639849,Brian Shaw,brian.shaw95@gmail.com,General,0,
5248,15639850,Lauren Mitchell,lauren.mitchell88@gmail.com,FinanciallyStrained,0,
5249,15639851,Ian Wu,ian.wu77@gmail.com,TechDifficulties,1,
5250,15639852,Matthew Nelson,matthew.nelson33@gmail.com,CustomerServiceIssues,1,0.9999999999980846
5251,15639853,Jenny Norman,jenny.norman26@gmail.com,TechDifficulties,0,
5252,15639854,Nathaniel Greene,nathaniel.greene43@gmail.com,Loyal,0,
5253,15639855,Jacob Cannon,jacob.cannon7@gmail.com,TechDifficulties,0,
5254,15639856,Michael Zimmerman,michael.zimmerman32@gmail.com,TechDifficulties,0,
5255,15639857,Karen King,karen.king37@gmail.com,Loyal,0,
5256,15639858,Andrea Jackson,andrea.jackson99@gmail.com,CustomerServiceIssues,1,
5257,15639859,Amber Johnston,amber.johnston45@gmail.com,General,0,
5258,15639860,Susan Harris,susan.harris50@gmail.com,FinanciallyStrained,1,
5259,15639861,Scott Garcia,scott.garcia21@gmail.com,FinanciallyStrained,1,
5260,15639862,James Stein,james.stein53@gmail.com,TechDifficulties,0,
5261,15639863,Deborah Hill,deborah.hill64@gmail.com,General,0,
5262,15639864,Julia Martinez,julia.martinez61@gmail.com,General,0,
5263,15639865,Terry Heath,terry.heath46@gmail.com,Loyal,0,
5264,15639866,Christopher Bell,christopher.bell96@gmail.com,TechDifficulties,0,
5265,15639867,Raymond Miller,raymond.miller13@gmail.com,CustomerServiceIssues,1,
5266,15639868,Elizabeth Anderson,elizabeth.anderson57@gmail.com,CustomerServiceIssues,1,0.9964007669195911
5267,15639869,Julie Cole,julie.cole34@gmail.com,CustomerServiceIssues,1,
5268,15639870,Zachary Powell,zachary.powell21@gmail.com,CustomerServiceIssues,1,
5269,15639871,Michael Bishop,michael.bishop42@gmail.com,Opportunistic,1,0.999999999999152
5270,15639872,Rodney Gonzales,rodney.gonzales91@gmail.com,Opportunistic,0,
5271,15639873,Drew Gallagher,drew.gallagher35@gmail.com,TechDifficulties,0,
5272,15639874,Michael Thompson,michael.thompson24@gmail.com,Opportunistic,1,0.9999999989633339
5273,15639875,Jon Reeves,jon.reeves79@gmail.com,Loyal,0,
5274,15639876,Carol Gardner,carol.gardner51@gmail.com,CustomerServiceIssues,1,1.0
5275,15639877,Christine Thompson,christine.thompson81@gmail.com,Loyal,0,
5276,15639878,Kathleen Reed,kathleen.reed16@gmail.com,TechDifficulties,0,
5277,15639879,Rebecca Ford,rebecca.ford16@gmail.com,FinanciallyStrained,1,
5278,15639880,Tami Jones,tami.jones45@gmail.com,FinanciallyStrained,0,
5279,15639881,Larry Winters,larry.winters55@gmail.com,Loyal,0,0.001211034098813245
5280,15639882,Jay Munoz,jay.munoz59@gmail.com,FinanciallyStrained,0,
5281,15639883,Kristen Jones,kristen.jones18@gmail.com,TechDifficulties,0,
5282,15639884,Nancy Young,nancy.young91@gmail.com,Loyal,0,
5283,15639885,Cathy Garcia,cathy.garcia25@gmail.com,Opportunistic,0,
5284,15639886,William Jones,william.jones64@gmail.com,Opportunistic,1,0.981024471985025
5285,15639887,Tara Welch,tara.welch51@gmail.com,CustomerServiceIssues,0,
5286,15639888,Jorge Mitchell,jorge.mitchell81@gmail.com,Loyal,0,
5287,15639889,Laura Acosta,laura.acosta53@gmail.com,Loyal,0,
5288,15639890,Donna Taylor,donna.taylor56@gmail.com,General,0,
5289,15639891,Mrs. Laura Thomas,mrs..thomas5@gmail.com,General,0,0.0014108844487767905
5290,15639892,Erin Lambert,erin.lambert58@gmail.com,General,0,
5291,15639893,Brooke Peters,brooke.peters75@gmail.com,Opportunistic,0,
5292,15639894,Lisa Wyatt,lisa.wyatt57@gmail.com,TechDifficulties,0,
5293,15639895,Jesse Flores,jesse.flores74@gmail.com,General,0,
5294,15639896,Henry Burton,henry.burton39@gmail.com,CustomerServiceIssues,1,
5295,15639897,Kathleen Carter,kathleen.carter65@gmail.com,Loyal,0,
5296,15639898,Brian Mendoza,brian.mendoza19@gmail.com,Opportunistic,0,
5297,15639899,Dominique Kennedy,dominique.kennedy30@gmail.com,FinanciallyStrained,0,
5298,15639900,Martha Howe,martha.howe68@gmail.com,FinanciallyStrained,0,
5299,15639901,Troy Moore,troy.moore78@gmail.com,General,0,
5300,15639902,Jeffrey Brown,jeffrey.brown24@gmail.com,General,0,0.0006340000490859846
5301,15639903,Shannon Morris,shannon.morris49@gmail.com,TechDifficulties,0,
5302,15639904,Tyler Lyons,tyler.lyons66@gmail.com,General,0,
5303,15639905,Mark Castro,mark.castro49@gmail.com,TechDifficulties,1,
5304,15639906,Heidi Wright,heidi.wright49@gmail.com,General,0,0.0020771263228497234
5305,15639907,Elijah Galvan,elijah.galvan61@gmail.com,CustomerServiceIssues,1,
5306,15639908,Crystal Griffith,crystal.griffith32@gmail.com,FinanciallyStrained,0,0.0157685721052257
5307,15639909,Jeffrey West,jeffrey.west74@gmail.com,Opportunistic,1,
5308,15639910,David Everett,david.everett65@gmail.com,TechDifficulties,1,
5309,15639911,Susan Hall,susan.hall36@gmail.com,General,0,0.019884379966663004
5310,15639912,Joseph Barber,joseph.barber50@gmail.com,General,0,
5311,15639913,Tiffany Ray,tiffany.ray53@gmail.com,Loyal,1,
5312,15639914,Becky Campbell,becky.campbell89@gmail.com,Opportunistic,0,
5313,15639915,Joanna Guzman,joanna.guzman1@gmail.com,Opportunistic,0,
5314,15639916,Michael Pittman,michael.pittman92@gmail.com,Loyal,1,
5315,15639917,Sandra Bryant,sandra.bryant29@gmail.com,TechDifficulties,1,
5316,15639918,Megan Hines,megan.hines21@gmail.com,CustomerServiceIssues,1,0.9998781061845547
5317,15639919,Brittany Meyer,brittany.meyer95@gmail.com,TechDifficulties,0,
5318,15639920,Taylor Mcgee,taylor.mcgee33@gmail.com,General,0,
5319,15639921,Cathy Kidd,cathy.kidd36@gmail.com,FinanciallyStrained,0,
5320,15639922,Cathy Byrd,cathy.byrd16@gmail.com,Loyal,0,
5321,15639923,Jason Glass,jason.glass34@gmail.com,Opportunistic,0,
5322,15639924,Juan Miller,juan.miller64@gmail.com,Loyal,0,
5323,15639925,Cesar Johnson,cesar.johnson2@gmail.com,Opportunistic,0,0.03924758712685076
5324,15639926,Dustin Mann,dustin.mann16@gmail.com,Opportunistic,1,
5325,15639927,Preston Mcdaniel,preston.mcdaniel66@gmail.com,General,0,
5326,15639928,Todd Santos,todd.santos86@gmail.com,Opportunistic,0,
5327,15639929,Wendy Nixon,wendy.nixon20@gmail.com,Loyal,0,
5328,15639930,Joshua Bishop,joshua.bishop88@gmail.com,Loyal,1,
5329,15639931,Sheena Williams,sheena.williams46@gmail.com,CustomerServiceIssues,1,
5330,15639932,Crystal Dennis,crystal.dennis78@gmail.com,Opportunistic,0,
5331,15639933,Joshua Villarreal,joshua.villarreal68@gmail.com,CustomerServiceIssues,1,1.0
5332,15639934,Gregory Williams,gregory.williams1@gmail.com,Loyal,0,0.007612438308096245
5333,15639935,Robert Wilson,robert.wilson5@gmail.com,General,0,0.00411162225609184
5334,15639936,Amy Carson,amy.carson98@gmail.com,Loyal,1,
5335,15639937,Claudia Clark,claudia.clark53@gmail.com,TechDifficulties,0,
5336,15639938,John Johnson,john.johnson46@gmail.com,General,0,
5337,15639939,Rhonda Wall,rhonda.wall34@gmail.com,FinanciallyStrained,0,
5338,15639940,William Malone,william.malone71@gmail.com,FinanciallyStrained,1,
5339,15639941,Paul Lynn,paul.lynn1@gmail.com,Opportunistic,0,
5340,15639942,Tracy Whitaker,tracy.whitaker2@gmail.com,Opportunistic,0,0.0018257288362307765
5341,15639943,Emily Ryan,emily.ryan9@gmail.com,Loyal,0,
5342,15639944,Diane Burnett,diane.burnett47@gmail.com,Loyal,0,
5343,15639945,Courtney Riley,courtney.riley25@gmail.com,General,0,
5344,15639946,Suzanne Rowland,suzanne.rowland37@gmail.com,Opportunistic,0,
5345,15639947,Mrs. Sara Casey,mrs..casey58@gmail.com,CustomerServiceIssues,1,
5346,15639948,Keith Castaneda,keith.castaneda64@gmail.com,TechDifficulties,0,
5347,15639949,Michael Cole,michael.cole69@gmail.com,FinanciallyStrained,1,
5348,15639950,James Edwards,james.edwards53@gmail.com,CustomerServiceIssues,1,
5349,15639951,Michelle Warren,michelle.warren57@gmail.com,General,0,
5350,15639952,Oscar Garcia,oscar.garcia78@gmail.com,Loyal,1,
5351,15639953,Rebecca Davis,rebecca.davis45@gmail.com,CustomerServiceIssues,1,0.9999999999999996
5352,15639954,Julie Norris,julie.norris68@gmail.com,Key Accounts,0,
5353,15639955,Michael Roach,michael.roach42@gmail.com,FinanciallyStrained,0,
5354,15639956,Mark Lee,mark.lee58@gmail.com,CustomerServiceIssues,1,
5355,15639957,Robert Moreno,robert.moreno24@gmail.com,Loyal,0,
5356,15639958,Rita Phillips,rita.phillips73@gmail.com,CustomerServiceIssues,1,
5357,15639959,Steven Brown,steven.brown7@gmail.com,General,0,
5358,15639960,Elizabeth Barnes,elizabeth.barnes86@gmail.com,Loyal,0,
5359,15639961,Gerald Smith,gerald.smith47@gmail.com,Opportunistic,1,0.6858712151793455
5360,15639962,James Gray,james.gray4@gmail.com,General,0,
5361,15639963,Samantha Taylor,samantha.taylor61@gmail.com,TechDifficulties,0,
5362,15639964,Robert Keith,robert.keith83@gmail.com,FinanciallyStrained,0,
5363,15639965,Joseph Davis,joseph.davis63@gmail.com,General,0,
5364,15639966,Connor Sheppard,connor.sheppard64@gmail.com,CustomerServiceIssues,1,
5365,15639967,Kevin Martin,kevin.martin37@gmail.com,General,0,
5366,15639968,Robert Mcguire,robert.mcguire83@gmail.com,TechDifficulties,0,
5367,15639969,Sara Maynard,sara.maynard20@gmail.com,Opportunistic,0,
5368,15639970,Mary Avery,mary.avery85@gmail.com,CustomerServiceIssues,1,
5369,15639971,Ross Wilson,ross.wilson73@gmail.com,Opportunistic,1,
5370,15639972,Stacy Lopez,stacy.lopez80@gmail.com,General,0,
5371,15639973,Gary Saunders,gary.saunders69@gmail.com,TechDifficulties,1,
5372,15639974,Raymond Bowen,raymond.bowen11@gmail.com,General,0,
5373,15639975,George Ellis,george.ellis54@gmail.com,FinanciallyStrained,1,
5374,15639976,Michael Meyer,michael.meyer76@gmail.com,General,0,
5375,15639977,Steven Nelson,steven.nelson21@gmail.com,CustomerServiceIssues,0,
5376,15639978,Randy Lane,randy.lane20@gmail.com,General,0,
5377,15639979,Ashley Chan,ashley.chan88@gmail.com,CustomerServiceIssues,1,
5378,15639980,Susan Garrett,susan.garrett89@gmail.com,CustomerServiceIssues,1,
5379,15639981,Mario Flynn,mario.flynn92@gmail.com,TechDifficulties,0,0.0031102822459013898
5380,15639982,Lauren Williams,lauren.williams68@gmail.com,TechDifficulties,1,
5381,15639983,Tom Webb,tom.webb85@gmail.com,Opportunistic,1,0.9999999999995133
5382,15639984,Melissa Lawson,melissa.lawson27@gmail.com,Loyal,0,
5383,15639985,Jeffrey Waters,jeffrey.waters86@gmail.com,TechDifficulties,0,
5384,15639986,Ashley Larson,ashley.larson57@gmail.com,General,0,
5385,15639987,Frederick Martin,frederick.martin12@gmail.com,CustomerServiceIssues,1,
5386,15639988,Elizabeth Gonzalez,elizabeth.gonzalez86@gmail.com,Opportunistic,1,
5387,15639989,Melissa Robinson,melissa.robinson26@gmail.com,General,0,
5388,15639990,Corey Mueller,corey.mueller32@gmail.com,Loyal,0,
5389,15639991,Jeremy Ross,jeremy.ross75@gmail.com,General,0,
5390,15639992,Scott Campbell,scott.campbell73@gmail.com,Loyal,0,
5391,15639993,Joseph Johnson,joseph.johnson41@gmail.com,FinanciallyStrained,0,
5392,15639994,Steven James,steven.james25@gmail.com,TechDifficulties,0,
5393,15639995,Jennifer Hodges,jennifer.hodges27@gmail.com,Loyal,0,
5394,15639996,William Myers,william.myers83@gmail.com,TechDifficulties,0,
5395,15639997,Kimberly Davidson,kimberly.davidson58@gmail.com,FinanciallyStrained,0,
5396,15639998,Andrew Vega,andrew.vega22@gmail.com,FinanciallyStrained,1,0.9999999999999998
5397,15639999,Mallory Gonzalez,mallory.gonzalez70@gmail.com,General,0,
5398,15640000,Aaron Barnes,aaron.barnes13@gmail.com,Loyal,0,0.0003938354184329475
5399,15640001,Karen Robinson,karen.robinson97@gmail.com,Loyal,0,0.0017599825553523945
5400,15640002,Kelly Haas,kelly.haas36@gmail.com,TechDifficulties,0,
5401,15640003,Anthony Moore,anthony.moore79@gmail.com,General,0,
5402,15640004,Bobby Meadows,bobby.meadows91@gmail.com,TechDifficulties,0,
5403,15640005,Kelsey Stewart,kelsey.stewart37@gmail.com,Loyal,0,0.0008492870811766689
5404,15640006,Michaela Salazar,michaela.salazar99@gmail.com,TechDifficulties,0,
5405,15640007,Charles Weaver,charles.weaver31@gmail.com,Loyal,0,0.002160674767849662
5406,15640008,Laura Frost,laura.frost3@gmail.com,Loyal,0,0.0038004008255839465
5407,15640009,Shawn Smith,shawn.smith89@gmail.com,TechDifficulties,1,
5408,15640010,Julie Yang,julie.yang49@gmail.com,FinanciallyStrained,1,
5409,15640011,Mark Olson,mark.olson55@gmail.com,Loyal,0,
5410,15640012,Adam Ross,adam.ross17@gmail.com,TechDifficulties,0,
5411,15640013,Mark Carrillo,mark.carrillo30@gmail.com,CustomerServiceIssues,1,
5412,15640014,Shawn Foster,shawn.foster99@gmail.com,FinanciallyStrained,1,
5413,15640015,Jennifer Rodriguez,jennifer.rodriguez50@gmail.com,Opportunistic,0,
5414,15640016,Lawrence Thomas,lawrence.thomas54@gmail.com,General,0,0.035401423302440234
5415,15640017,Amanda Sanchez,amanda.sanchez42@gmail.com,Opportunistic,0,
5416,15640018,Miss Natalie West DVM,miss.dvm59@gmail.com,General,0,
5417,15640019,Elizabeth Woods,elizabeth.woods37@gmail.com,Loyal,0,
5418,15640020,Nicole Thomas,nicole.thomas67@gmail.com,Loyal,0,
5419,15640021,Melissa Leblanc,melissa.leblanc42@gmail.com,General,0,
5420,15640022,Megan Malone,megan.malone67@gmail.com,General,0,
5421,15640023,David Macdonald,david.macdonald21@gmail.com,General,0,0.0012364126623382202
5422,15640024,Nicole Douglas,nicole.douglas29@gmail.com,CustomerServiceIssues,1,
5423,15640025,Gregory Miller,gregory.miller88@gmail.com,Loyal,0,
5424,15640026,Derrick Sharp,derrick.sharp69@gmail.com,FinanciallyStrained,1,
5425,15640027,Paul Johnson,paul.johnson83@gmail.com,FinanciallyStrained,1,
5426,15640028,Albert Henderson,albert.henderson10@gmail.com,Loyal,0,
5427,15640029,Heather Beck,heather.beck61@gmail.com,Opportunistic,0,
5428,15640030,Bryan Morgan,bryan.morgan26@gmail.com,General,0,
5429,15640031,Benjamin Porter,benjamin.porter39@gmail.com,FinanciallyStrained,0,
5430,15640032,Kimberly Gallegos,kimberly.gallegos45@gmail.com,Opportunistic,0,
5431,15640033,Brian Decker,brian.decker89@gmail.com,General,0,
5432,15640034,Eduardo Watts,eduardo.watts1@gmail.com,Opportunistic,0,
5433,15640035,David Boyd,david.boyd44@gmail.com,Loyal,0,
5434,15640036,Susan Johnston,susan.johnston91@gmail.com,Opportunistic,1,
5435,15640037,Craig Davis,craig.davis63@gmail.com,FinanciallyStrained,0,
5436,15640038,Victoria Estrada,victoria.estrada78@gmail.com,Loyal,0,0.0011075632043306722
5437,15640039,Jennifer Hill,jennifer.hill57@gmail.com,Opportunistic,0,
5438,15640040,Jennifer Wilson,jennifer.wilson37@gmail.com,TechDifficulties,1,
5439,15640041,Jordan Wilson,jordan.wilson65@gmail.com,CustomerServiceIssues,1,
5440,15640042,Nathan Olsen,nathan.olsen82@gmail.com,Loyal,0,0.0007643563418946588
5441,15640043,Bethany Williams,bethany.williams5@gmail.com,FinanciallyStrained,1,
5442,15640044,Dawn Grant,dawn.grant1@gmail.com,General,0,
5443,15640045,Tracy Patel,tracy.patel14@gmail.com,General,0,
5444,15640046,Michael Mueller,michael.mueller77@gmail.com,Opportunistic,0,
5445,15640047,Paul Reed,paul.reed89@gmail.com,FinanciallyStrained,0,
5446,15640048,Ricardo Rivera,ricardo.rivera23@gmail.com,CustomerServiceIssues,0,
5447,15640049,Francisco Morris,francisco.morris49@gmail.com,Loyal,0,0.14092680933183163
5448,15640050,Kristen Thompson,kristen.thompson81@gmail.com,TechDifficulties,0,
5449,15640051,Karen Gonzalez,karen.gonzalez21@gmail.com,General,0,
5450,15640052,John Weiss,john.weiss57@gmail.com,CustomerServiceIssues,1,
5451,15640053,William Webster,william.webster26@gmail.com,Loyal,0,
5452,15640054,Holly Marsh,holly.marsh56@gmail.com,Opportunistic,0,
5453,15640055,William Harris,william.harris30@gmail.com,CustomerServiceIssues,1,
5454,15640056,Jennifer Peck,jennifer.peck89@gmail.com,TechDifficulties,1,1.0
5455,15640057,Christopher King,christopher.king4@gmail.com,General,0,
5456,15640058,Carmen Barton,carmen.barton31@gmail.com,Opportunistic,1,
5457,15640059,Heather Collins,heather.collins77@gmail.com,FinanciallyStrained,1,
5458,15640060,James Ramirez,james.ramirez3@gmail.com,General,0,
5459,15640061,Austin Riley DVM,austin.dvm82@gmail.com,CustomerServiceIssues,0,0.0018766826023456382
5460,15640062,David Thompson,david.thompson65@gmail.com,Loyal,1,
5461,15640063,Mary Sanchez,mary.sanchez78@gmail.com,Opportunistic,1,
5462,15640064,James Long,james.long89@gmail.com,General,0,
5463,15640065,Scott Walls,scott.walls57@gmail.com,CustomerServiceIssues,0,
5464,15640066,Kristen Ochoa,kristen.ochoa12@gmail.com,TechDifficulties,0,
5465,15640067,Arthur Marsh,arthur.marsh90@gmail.com,Opportunistic,0,
5466,15640068,Lisa Clark,lisa.clark57@gmail.com,FinanciallyStrained,1,0.9999999999999993
5467,15640069,Jonathan Medina,jonathan.medina25@gmail.com,Loyal,0,0.000945745948351073
5468,15640070,Brent Brown,brent.brown69@gmail.com,General,0,
5469,15640071,Christy Lopez,christy.lopez43@gmail.com,FinanciallyStrained,0,
5470,15640072,Ronald Smith,ronald.smith21@gmail.com,FinanciallyStrained,0,0.0016996053193343498
5471,15640073,Edward Crawford MD,edward.md31@gmail.com,Opportunistic,1,
5472,15640074,Warren Cisneros,warren.cisneros22@gmail.com,General,0,
5473,15640075,Robert Taylor,robert.taylor72@gmail.com,FinanciallyStrained,0,
5474,15640076,Samantha Hernandez,samantha.hernandez62@gmail.com,TechDifficulties,0,
5475,15640077,Katelyn Gonzalez,katelyn.gonzalez77@gmail.com,FinanciallyStrained,1,
5476,15640078,Katherine Martinez,katherine.martinez6@gmail.com,Opportunistic,0,
5477,15640079,Christina Powell,christina.powell28@gmail.com,Opportunistic,0,
5478,15640080,Angela Anderson,angela.anderson89@gmail.com,Loyal,0,
5479,15640081,Ashley Chung,ashley.chung71@gmail.com,General,0,
5480,15640082,Michael Aguirre,michael.aguirre58@gmail.com,FinanciallyStrained,0,
5481,15640083,Donald Parker,donald.parker53@gmail.com,TechDifficulties,0,0.002261430448236394
5482,15640084,Gabriel Clark,gabriel.clark4@gmail.com,Opportunistic,0,
5483,15640085,Kyle Young,kyle.young98@gmail.com,TechDifficulties,1,
5484,15640086,Jason Duke,jason.duke71@gmail.com,TechDifficulties,0,
5485,15640087,Micheal Coleman,micheal.coleman33@gmail.com,General,0,
5486,15640088,Jennifer Thomas,jennifer.thomas97@gmail.com,Opportunistic,0,
5487,15640089,Sierra Garcia,sierra.garcia26@gmail.com,General,0,
5488,15640090,Kevin Gardner,kevin.gardner33@gmail.com,Loyal,0,
5489,15640091,Jeremy Lewis,jeremy.lewis54@gmail.com,Opportunistic,0,0.0005300665183012748
5490,15640092,Aaron Small,aaron.small58@gmail.com,General,0,
5491,15640093,Michael Taylor,michael.taylor53@gmail.com,Opportunistic,1,0.9999448881582598
5492,15640094,David Fields,david.fields40@gmail.com,Loyal,1,1.0
5493,15640095,Sandra Guzman,sandra.guzman65@gmail.com,Loyal,0,0.004678753234003532
5494,15640096,Amber Cohen,amber.cohen2@gmail.com,TechDifficulties,0,
5495,15640097,Shawn Becker,shawn.becker30@gmail.com,Opportunistic,0,
5496,15640098,Stephanie Price,stephanie.price4@gmail.com,General,0,
5497,15640099,Lisa Miller,lisa.miller35@gmail.com,Loyal,1,
5498,15640100,Parker Gutierrez,parker.gutierrez62@gmail.com,Loyal,0,
5499,15640101,Mark Perez,mark.perez24@gmail.com,FinanciallyStrained,1,
5500,15640102,Daniel Brewer,daniel.brewer49@gmail.com,FinanciallyStrained,1,0.9999969265096119
5501,15640103,Nicholas Johnson,nicholas.johnson45@gmail.com,FinanciallyStrained,0,
5502,15640104,Jeremy Shaw,jeremy.shaw59@gmail.com,TechDifficulties,0,0.002002605869786267
5503,15640105,Amy Watson,amy.watson36@gmail.com,Loyal,1,1.0
5504,15640106,Brian Leonard,brian.leonard34@gmail.com,General,0,
5505,15640107,Mr. Barry Fowler MD,mr..md7@gmail.com,General,0,0.003178104105978722
5506,15640108,Lauren Johnson,lauren.johnson59@gmail.com,TechDifficulties,1,0.9999999999872062
5507,15640109,Sarah Grant,sarah.grant43@gmail.com,TechDifficulties,0,
5508,15640110,Regina Smith,regina.smith58@gmail.com,Loyal,0,
5509,15640111,Caleb Warner,caleb.warner22@gmail.com,TechDifficulties,1,
5510,15640112,Brian Lopez,brian.lopez78@gmail.com,CustomerServiceIssues,1,
